Titlu,Pret_Raw,Link,Full_Description,Pret_EUR
Titlu Necunoscut,124 000 €,https://www.storia.ro/ro/oferta/ap-3-camere-70-mp-etaj-2-bloc-din-1985-mutare-imediata-nicolina-IDFKwF,"... | ... | ... | ... | ... | ... | ... | ... | 1 |  /  | 11 | 124 000 € | 1771 €/m² | Ap 3 Camere, 70 mp, etaj 2, bloc din 1985, Mutare Imediata, Nicolina | Nicolina 1, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 70 m² | Vezi descrierea anunțului | Apartament 3 camere, DECOMANDAT, mobilat si utilat, aflat la ETAJUL 2/4, intr-un bloc din anul 1985 din zona NicolinaApartamentul are o suprafata de aproximativ 70 mp si este compus din: camera de zi,... | Reactualizat | Greenland Imobiliare | Agenție imobiliară",
Titlu Necunoscut,114 500 €,https://www.storia.ro/ro/oferta/ap-3-cam-60-mp-bloc-fara-risc-et-3-4-intabulat-pod-ros-cantemir-IDE1mH,"... | ... | ... | ... | ... | ... | ... | ... | ... | 1 |  /  | 12 | 114 500 € | 1877 €/m² | Ap 3 Cam, 60 mp, Bloc fara RISC, et 3/4, INTABULAT, Pod Ros Cantemir | Bulevardul Dimitrie Cantemir, Podu Ros, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 61 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Pret 114.500 Euro NegociabilSe accepta si Credit IPOTECAR!Apartament 3 Camere, 60 mp, Etaj 3/4 , Bloc fara Risc, INTABULAT, foarte bine intretinut, central Bulevardul Dimitrie Cantemir!Apartamentul ar... | Reactualizat | Greenland Imobiliare | Agenție imobiliară",
Titlu Necunoscut,120 000 €,https://www.storia.ro/ro/oferta/apartament-cu-3-camere-decomandat-2-bai-pacurari-petru-poni-IDFSo1,"Adăugat acum 2 zile | ... | ... | ... | ... | 1 |  /  | 7 | 120 000 € | 1875 €/m² | Apartament cu 3 camere decomandat, 2 bai - Pacurari - Petru Poni | Pacurari, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 64 m² | Etaj | parter | Vezi descrierea anunțului | Agentia Top Imobil va propune spre vanzare un apartament cu 3 camere decomandat, model cu 2 bai, etaj parter inalt intr-un bloc cu 4 nivele in cartierul Pacurari langa Petru Poni, construit in anul 19... | Top Imobil | Agenție imobiliară",
Titlu Necunoscut,53 000 €,https://www.storia.ro/ro/oferta/ocazie-rara-in-cartierul-visoianu-lunca-cetatuii-iai-1-camera-lift-IDFR4m,"Adăugat acum 5 zile | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | 1 |  /  | 14 | 53 000 € | 1710 €/m² | Ocazie rara in cartierul Visoianu - Lunca Cetatuii Iași 1 camera lift | Strada Malinului, Ciurea, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 31 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Ocazie rara - finalizat - intabulat - pregătit pentru mutare!
Se accepta credit ipotecar!
Apartament de 30.8 mp, etaj 4 din 10 cu 2 lifturi, bucătărie separata, posibilitate de modificare la interio... | Reactualizat | GLADIATOR Imobiliare | Agenție imobiliară",
Titlu Necunoscut,86 000 €,https://www.storia.ro/ro/oferta/oportunitate-de-investitie-apartament-bucatarie-mobilata-loc-parcare-IDFMxq,"... | ... | ... | ... | ... | ... | ... | 1 |  /  | 10 | 86 000 € | 1564 €/m² | OPORTUNITATE DE INVESTITIE: Apartament bucatarie mobilata +loc parcare | CUG, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 55 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Apartament cu 2 camere, 55 mp utili, situat la etajul 1, capăt CUG – Expo MobilaDescoperă confortul și lumina naturală într-un apartament spațios, amplasat într-un bloc nou, cu finisaje moderne și dot... | Reactualizat | Creative Real Imob | Agenție imobiliară",
Titlu Necunoscut,110 000 €,https://www.storia.ro/ro/oferta/oferta-exclusiva-apartament-cu-2-camere-in-copou-la-pret-promotional-IDFIj8,"... | ... | ... | ... | ... | ... | ... | ... | 1 |  /  | 11 | 110 000 € | 1692 €/m² | OFERTA EXCLUSIVA: Apartament cu 2 camere in Copou la PRET PROMOTIONAL | Copou, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 65 m² | Etaj | 5 etajul | Vezi descrierea anunțului | OFERTA EXCLUSIVA: Apartament cu 2 camere in Copou la PRET PROMOTIONALApartament cu 2 camere si cu dressing separat – in CopouSituat în inima Copoului, acest apartament cu 2 camere este alegerea ideală... | Reactualizat | Creative Real Imob | Agenție imobiliară",
Titlu Necunoscut,995 000 €,https://www.storia.ro/ro/oferta/uit-de-penthouse-alege-o-casa-de-lux-n-copou-IDFSde,"Adăugat acum 2 zile | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | 1 |  /  | 20 | 995 000 € | 3980 €/m² | Uită de penthouse – alege o casa de lux în Copou ! | Copou, Iasi, Iasi | Numărul de camere | 4 camere | Prețul pe metru pătrat | 250 m² | Etaj | parter | Vezi descrierea anunțului | The definition of lux: mai bine alegi o casă de lux în Copou, fără prea mulți vecini, decât un penthouse! O proprietate cu adevărat specială, disponibilă în exclusivitate, situată în cea mai dorită zo... | Reactualizat | Agentia CASA PRIMA | Agenție imobiliară",
Titlu Necunoscut,83 900 €,https://www.storia.ro/ro/oferta/apartament-2-camere-tatarasi-flux-dispecer-IDFSmO,"Adăugat acum 2 zile | ... | ... | ... | ... | ... | ... | ... | ... | ... | 1 |  /  | 12 | 83 900 € | 1583 €/m² | Apartament 2 camere Tatarasi - Flux - Dispecer | Tatarasi Sud, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 53 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Top Imobil va propune in exclusivitate spre vanzare  un apartament cu 2 camere modelul semidecomandat, cu suprafata de 53mp, situat in Tatarasi - Magazinul Flux non-stop, la etajul 4 din 4 intr-un blo... | Top Imobil | Agenție imobiliară",
Titlu Necunoscut,58 990 €,https://www.storia.ro/ro/oferta/apartament-o-camera-decomandat-etaj-intermediar-frumoasa-poitiers-IDFSls,"Adăugat acum 2 zile | ... | ... | ... | ... | ... | ... | 1 |  /  | 9 | 58 990 € | 1788 €/m² | Apartament o camera decomandat, etaj intermediar- Frumoasa, Poitiers | Frumoasa, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 33 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Top Imobil va propune spre vanzare  un apartament cu 1 camera cu suprafata de 33mp utili, situat la etajul 3 din 4 intr-un bloc din 1978 din zona Frumoasa.Apartamentul este decomandat si dispune de ce... | Top Imobil | Agenție imobiliară",
Titlu Necunoscut,155 000 €,https://www.storia.ro/ro/oferta/apartament-2-camere-targu-cucu-etajul-1-IDFSky,"Adăugat acum 2 zile | ... | ... | ... | ... | ... | ... | 1 |  /  | 9 | 155 000 € | 2123 €/m² | Apartament 2 camere Targu Cucu etajul 1 | Podu de Fier, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 73 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Va propunem spre vanzare un apartament cu 2 camere decomandat situat in Targu Cucu, cu suprafata de 73 mp. 

Imobilul este situat la etajul 1, bloc construit dupa anul 1980.

Dispune de : centrala... | Smart Casa Imobiliare | Agenție imobiliară",
Titlu Necunoscut,80 000 €,https://www.storia.ro/ro/oferta/apartament-cu-grdin-2-camere-decomandat-finisat-complet-intabulat-IDFGso,"... | ... | ... | ... | ... | ... | ... | 1 |  /  | 10 | 80 000 € | 1481 €/m² | Apartament cu GRĂDINĂ, 2 camere decomandat, finisat complet +intabulat | CUG, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 54 m² | Etaj | parter | Vezi descrierea anunțului | Apartament cu 2 camere, decomandat – 54 mp + grădină proprie | dupa capat Cug, Vis-a-vis de Hotel Capitol, IașiLocație excelentă, vis-a-vis de Hotel Capitol, într-o zonă liniștită și bine conectată la... | Reactualizat | Creative Real Imob | Agenție imobiliară",
Titlu Necunoscut,71 400 €,https://www.storia.ro/ro/oferta/oferta-lunii-decembrie-4000-discount-sau-loc-de-parcare-gratuit-IDFGo4,"... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | 1 |  /  | 17 | 71 400 € | 1298 €/m² | OFERTA LUNII DECEMBRIE:  4000€ discount sau loc de parcare gratuit | Manta Rosie, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 55 m² | Etaj | 1 etajul | Vezi descrierea anunțului | OFERTA LUNII DECEMBRIE: 4000€ discount sau loc de parcare gratuitApartament cu 2 camere decomandat, complet echipat – Manta Roșie – HlinceaEtaj intermediar | 55 mp | Preț promoționalVă propunem spre a... | Reactualizat | Creative Real Imob | Agenție imobiliară",
Titlu Necunoscut,55 000 €,https://www.storia.ro/ro/oferta/oferta-lunii-decembrie-4000-discount-sau-loc-de-parcare-gratuit-IDFGnG,"... | ... | ... | ... | ... | ... | ... | ... | ... | ... | 1 |  /  | 13 | 55 000 € | 1368 €/m² | OFERTA LUNII DECEMBRIE:  4000€ discount sau loc de parcare gratuit | Manta Rosie, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 40.2 m² | Etaj | 1 etajul | Vezi descrierea anunțului | OFERTA LUNII DECEMBRIE: 4000€ discount sau loc de parcare gratuitApartament cu o cameră, complet echipat – Manta Roșie – Hlincea (PROPRIETAR)Etaj intermediar | 40,20 mp | Preț promoționalVă propunem s... | Reactualizat | Creative Real Imob | Agenție imobiliară",
Titlu Necunoscut,125 000 €,https://www.storia.ro/ro/oferta/apartament-1-camera-palas-mall-IDFSit,"Adăugat acum 2 zile | ... | ... | ... | ... | ... | ... | ... | ... | 1 |  /  | 11 | 125 000 € | 3289 €/m² | Apartament 1 camera Palas Mall | Tudor Vladimirescu, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 38 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Apartament de vânzare – Lazar Residence | Etaj 3/8Se oferă spre vânzare un apartament situat în ansamblul rezidențial Lazar Residence, la etajul 3 din 8, într-un imobil modern, bine poziționat, aproap... | Iasi Chirie | Agenție imobiliară",
Titlu Necunoscut,110 000 €,https://www.storia.ro/ro/oferta/apartament-cu-2-camere-54-mp-utili-in-bloc-nou-bucium-poitiers-IDFShU,"Adăugat acum 2 zile | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | 1 |  /  | 17 | 110 000 € | 2030 €/m² | Apartament cu 2 camere, 54 mp utili, in bloc nou, Bucium-Poitiers | Bularga, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 54.2 m² | Etaj | parter | Vezi descrierea anunțului | Vă propunem spre vânzare un apartament cu 2 camere, decomandat, situat într-un complex rezidențial nou, verde și modern din orașul Iași. Locuința are o suprafață utilă de 54,20 mp, bine compartimentat... | INVEST IMOBILIARE | Agenție imobiliară",
Titlu Necunoscut,155 000 €,https://www.storia.ro/ro/oferta/apartament-4-camere-rond-vechi-nicolina-IDFSeY,"Adăugat acum 2 zile | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | 1 |  /  | 21 | 155 000 € | 1582 €/m² | Apartament 4 camere Rond Vechi - Nicolina | Nicolina 1, Iasi, Iasi | Numărul de camere | 4 camere | Prețul pe metru pătrat | 98 m² | Etaj | 6 etajul | Vezi descrierea anunțului | EXCLUSIVITATECompania imobiliara AFImobiliare va propune spre vanzare un apartament cu 4 camera in zona Rond Vechi - NicolinaCaracteristici: Compartimentare: Decomandat  Suprafata: 98 mp Etaj: 6 in bl... | ANDREI FURNICA IMOBILIARE IASI | Agenție imobiliară",
Titlu Necunoscut,155 000 €,https://www.storia.ro/ro/oferta/apartament-4-camere-nicolina-rond-vechi-IDFSeX,"Adăugat acum 2 zile | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | 1 |  /  | 21 | 155 000 € | 1582 €/m² | Apartament 4 camere Nicolina - Rond Vechi | Nicolina 2, Iasi, Iasi | Numărul de camere | 4 camere | Prețul pe metru pătrat | 98 m² | Etaj | 6 etajul | Vezi descrierea anunțului | EXCLUSIVITATECompania imobiliara AFImobiliare va propune spre vanzare un apartament cu 4 camera in zona Nicolina - Rond VechiCaracteristici: Compartimentare: Decomandat  Suprafata: 98 mp Etaj: 6 in bl... | ANDREI FURNICA IMOBILIARE IASI | Agenție imobiliară",
Titlu Necunoscut,90 000 €,https://www.storia.ro/ro/oferta/apartament-2-camere-zona-galata-IDFSej,"Adăugat acum 2 zile | ... | ... | ... | ... | ... | ... | ... | ... | 1 |  /  | 11 | 90 000 € | 1837 €/m² | Apartament 2 camere- zona Galata | Galata, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 49 m² | Etaj | parter | Vezi descrierea anunțului | Vă propunem spre vânzare apartament cu 2 camere semidecomandat, cu o suprafață de 49mp, situat la parterul unui bloc cu 4 etaje fără risc seismic.

Apartamentul dispune de:

-centrală termică prop... | Smart Casa Imobiliare | Agenție imobiliară",
Titlu Necunoscut,104 788 €,https://www.storia.ro/hpr/ro/oferta/apartament-nou-2-camere-direct-la-dezvoltator-IDEnTx,"104 788 € | 1700 €/m² | APARTAMENT NOU 2 CAMERE  DIRECT LA DEZVOLTATOR | CUG, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 61.64 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Vă propunem spre vânzare un apartament modern cu 2 camere, DIRECT DE LA DEZVOLTATOR, aflat în plină dezvoltare. Ideal pentru locuință proprie sau investiție, apartamentul beneficiază de o compartiment... | Reactualizat | STYL IMOBIL COMPANY SRL | Dezvoltator",
Titlu Necunoscut,70 000 €,https://www.storia.ro/ro/oferta/apartament-1-camera-de-vanzare-bloc-nou-zona-pd-fier-moara-de-vant-IDFJjM,"... | ... | ... | ... | ... | ... | ... | ... | 1 |  /  | 11 | 70 000 € | 1944 €/m² | Apartament 1 camera de vanzare bloc nou zona Pd Fier Moara de Vant | Moara de Vant, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 36 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Apartament 1 camera de vanzare bloc nou zona Pd Fier Moara de Vant Avem plăcerea de a vă oferi spre vânzare in Exclusivitate un apartament cu 1 camera decomandat, spațios și luminos, bloc nou Moara de... | Reactualizat | TNT Imobiliare | Agenție imobiliară",
Titlu Necunoscut,43 750 €,https://www.storia.ro/ro/oferta/apartament-35-mp-direct-dezvoltator-1250-mp-tva-inclus-IDEZgu,"... | ... | ... | ... | 1 |  /  | 7 | 43 750 € | 1250 €/m² | Apartament 35 mp | Direct dezvoltator | 1250 €/mp | TVA inclus | Bucium, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 35 m² | Etaj | 2 etajul | Vezi descrierea anunțului | Apartament 34 mp, Etaj 2, Str. Vișan (lângă Mega Image), IașiSuprafață utilă: 38 mpStadiu: În construcție, finalizare estimată în 2026Avantaje:Ideal pentru tineri la început de drumO alegere sigură pe... | Reactualizat | Proprietar",
Titlu Necunoscut,119 900 €,https://www.storia.ro/ro/oferta/2-camere-50mp-adamant-towers-etaj-3-cu-lift-zona-cug-IDFS9H,"Adăugat acum 2 zile | ... | ... | ... | ... | 1 |  /  | 7 | 119 900 € | 2398 €/m² | 2 Camere 50mp Adamant Towers Etaj 3 cu lift zona Cug | CUG, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 50 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Va propun spre vanzare un apartament cu 2 camere suprafata 50Mp situat la etajul 3 din 10 intr-un bloc nou construit in 2025. Blocul se afla in planul 2 intr-o zona linistita si foarte aproape de scol... | ZDA | Agenție imobiliară",
Titlu Necunoscut,47 500 €,https://www.storia.ro/ro/oferta/apartament-38-mp-direct-dezvoltator-1250-mp-tva-inclus-IDEZga,"... | ... | ... | ... | ... | 1 |  /  | 8 | 47 500 € | 1250 €/m² | Apartament 38 mp | Direct dezvoltator | 1250 €/mp | TVA inclus | Bucium, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 38 m² | Etaj | 2 etajul | Vezi descrierea anunțului | Apartament 38 mp, Etaj 2, Str. Vișan (lângă Mega Image), IașiSuprafață utilă: 38 mpStadiu: În construcție, finalizare estimată în 2026Avantaje:Ideal pentru tineri la început de drumO alegere sigură pe... | Reactualizat | Proprietar",
Titlu Necunoscut,63 750 €,https://www.storia.ro/ro/oferta/apartament-51-mp-direct-dezvoltator-1250-mp-tva-inclus-IDF2Sc,"... | ... | ... | ... | 1 |  /  | 7 | 63 750 € | 1250 €/m² | Apartament 51 mp | Direct dezvoltator | 1250 €/mp | TVA inclus | Bucium, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 51 m² | Etaj | 2 etajul | Vezi descrierea anunțului | Apartament 2 Camere, Visan, langa Mega Image, IasiSuprafata utila: 51 mpCompartimentare: DecomandatStadiu: In constructie, finalizare estimata in 2026Avantaje:Potrivit pentru tineri la inceput de drum... | Reactualizat | Proprietar",
Titlu Necunoscut,54 000 €,https://www.storia.ro/ro/oferta/garsoniera-renovata-ct-mobilata-bloc-apartamente-ideal-investitie-IDFS8T,"Adăugat acum 2 zile | ... | ... | ... | ... | 1 |  /  | 7 | 54 000 € | 2700 €/m² | Garsoniera RENOVATA, CT, mobilata, bloc apartamente, IDEAL INVESTITIE | Alexandru Cel Bun, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 20 m² | Etaj | 5 etajul | Vezi descrierea anunțului | Garsoniera complet renovata, mobilata si utilataFotografii REALE! 0746 |758| 458Agentia Casa Prima va propune spre vanzare o garsoniera situata intr-un bloc de apartamente din zona Alexandru cel Bun -... | Agentia CASA PRIMA | Agenție imobiliară",
Titlu Necunoscut,84 800 €,https://www.storia.ro/ro/oferta/dacia-la-bulevard-2-camere-decomandat-etaj-intermediar-liber-IDFS8l,"Adăugat acum 2 zile | ... | ... | ... | ... | ... | ... | ... | 1 |  /  | 10 | 84 800 € | 1600 €/m² | Dacia - la bulevard 2 camere decomandat, etaj intermediar, liber | Dacia, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 53 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Dacia - la bulevard 2 camere decomandat, etaj intermediar, liberVa propunem spre vanzare un apartament decomandat situat la etajul 3 din 8 intr-un bloc construit in anul 1980 cu lift nou schimbat, sup... | Top Imobil | Agenție imobiliară",
Titlu Necunoscut,125 000 €,https://www.storia.ro/ro/oferta/apartament-3-camere-cu-gradina-mobilat-si-utilat-IDFGkj,"... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | 1 |  /  | 15 | 125 000 € | 1838 €/m² | Apartament 3 camere cu gradina, mobilat si utilat | Bucium, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 68 m² | Etaj | parter | Vezi descrierea anunțului | Anunt Vanzare Apartament 3 Camere - PResidence Garden, IasiSe vinde apartament modern cu 3 camere, situat în complexul PResidence Garden, Iasi. Locuinta se afla intr-un bloc pe cadre, cu zidarie din c... | Reactualizat | Sigmaimobiliare | Agenție imobiliară",
Titlu Necunoscut,63 900 €,https://www.storia.ro/ro/oferta/tatarasi-flux-constructii-la-bulevard-2sd-50-mp-etaj-3-ct-2xac-IDEgNK,"... | ... | ... | ... | 1 |  /  | 7 | 63 900 € | 1278 €/m² | Tatarasi (Flux constructii) -la bulevard, 2SD, 50 mp, etaj 3, CT, 2xAC | Tatarasi Sud, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 50 m² | Etaj | 3 etajul | Vezi descrierea anunțului | Locatie: Vasile Lupu (Tatarasi), la bulevard, intre Dispecer si Fluxul de constructiiSpre vanzare: apartament cu 2 camere,  simplu la interior, dar excelent pozitionat (In Tatarasi, pe Bd. Vasile Lupu... | Reactualizat | PTR INVEST | Agenție imobiliară",
Titlu Necunoscut,110 000 €,https://www.storia.ro/ro/oferta/apartament-3-camere-zona-nicolina-IDFS59,"Adăugat acum 2 zile | ... | ... | ... | ... | ... | ... | 1 |  /  | 9 | 110 000 € | 1642 €/m² | Apartament 3 camere zona Nicolina | Nicolina 2, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 67 m² | Etaj | parter | Vezi descrierea anunțului | Compania imobiliara AFImobiliare va propune spre vanzare un apartament cu 3 camere in zona NicolinaCaracteristici: Compartimentare: Decomandat  Suprafata: 67 mp Etaj: Parter in bloc cu 4 etaje Constru... | ANDREI FURNICA IMOBILIARE IASI | Agenție imobiliară",
Titlu Necunoscut,51 500 €,https://www.storia.ro/ro/oferta/apartament-1-camera-etaj-1-poitiers-frumoasa-IDFS57,"Adăugat acum 2 zile | ... | ... | ... | ... | ... | ... | 1 |  /  | 9 | 51 500 € | 2060 €/m² | Apartament 1 camera Etaj 1 Poitiers - Frumoasa | Frumoasa, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 25 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Compania imobiliara AFImobiliare va propune spre vanzare un apartament cu 1 camera in zona Poitiers - FrumoasaCaracteristici: Compartimentare: Decomandat  Suprafata: 25.1 mp Etaj: 1 in bloc cu 4 etaje... | ANDREI FURNICA IMOBILIARE IASI | Agenție imobiliară",
Titlu Necunoscut,85 000 €,https://www.storia.ro/ro/oferta/apartament-3-camere-alexandru-cel-bun-minerva-IDFS4V,"Adăugat acum 2 zile | ... | 1 |  /  | 2 | 85 000 € | 1667 €/m² | Apartament 3 camere Alexandru cel Bun - Minerva | Alexandru Cel Bun, Iasi, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 51 m² | Etaj | 2 etajul | Vezi descrierea anunțului | Compania imobiliara AFImobiliare va propune spre vanzare un apartament cu 3 camera in zona Alexandru cel BunCaracteristici: Compartimentare: Semidecomandat  Suprafata: 51 mp Etaj: 2 in bloc cu 4 etaje... | ANDREI FURNICA IMOBILIARE IASI | Agenție imobiliară",
Titlu Necunoscut,127 400 €,https://www.storia.ro/ro/oferta/intabulat-mutare-imediata-apartament-cu-2-camere-decomandat-central-IDFS45,"Adăugat acum 2 zile | ... | ... | ... | ... | ... | 1 |  /  | 8 | 127 400 € | 1676 €/m² | INTABULAT! MUTARE IMEDIATA! Apartament cu 2 camere decomandat Central | Tesatura, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 76 m² | Etaj | 10+ etajul | Vezi descrierea anunțului | 0% comision. Achizitie direct de la dezvoltator!

Va propun spre achizitie un apartament PREMIUM cu 2 camere decomandat etaj 11(vedere panoramica) situat in zona Podu Ros la 3 minute de Palas si Iul... | Stil Imobil | Agenție imobiliară",
Titlu Necunoscut,74 756 €,https://www.storia.ro/ro/oferta/apartament-decomandat-de-vanzare-in-iasi-galata-46-72-mp-bloc-nou-IDFS43,"Adăugat acum 2 zile | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | 1 |  /  | 13 | 74 756 € | 1600 €/m² | Apartament decomandat de vanzare in Iasi, Galata, 46.72 mp, bloc nou | Galata, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 46.72 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Apartament 1 camera decomandat, 46.72 mp, de vanzare in Iasi, zona Galata - sos.Voinesti, la numai 4,5 km de Palas si 1,5 km de Mall Miroslava, pe traseul autobuzelor 23 si 501 CTP Iasi,  zona in plin... | Stil Imobil | Agenție imobiliară",
Titlu Necunoscut,92 496 €,https://www.storia.ro/ro/oferta/apartament-decomandat-de-vanzare-in-iasi-galata-57-81-mp-bloc-nou-IDFS3K,"Adăugat acum 2 zile | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | 1 |  /  | 16 | 92 496 € | 1600 €/m² | Apartament decomandat de vanzare in Iasi, Galata, 57,81 mp, bloc nou | Galata, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 57.81 m² | Etaj | 1 etajul | Vezi descrierea anunțului | Apartament 2 camere decomandat, 57,81 mp, de vanzare in Iasi, zona Galata - sos.Voinesti, la numai 4,5 km de Palas si 1,5 km de Mall Miroslava, pe traseul autobuzelor 23 si 501 CTP Iasi,  zona in plin... | Stil Imobil | Agenție imobiliară",
Titlu Necunoscut,69 808 €,https://www.storia.ro/ro/oferta/apartament-decomandat-de-vanzare-in-iasi-galata-43-63-mp-bloc-nou-IDFS3C,"Adăugat acum 2 zile | ... | ... | ... | ... | ... | ... | ... | ... | ... | 1 |  /  | 12 | 69 808 € | 1600 €/m² | Apartament decomandat de vanzare in Iasi, Galata, 43.63 mp, bloc nou | Galata, Iasi, Iasi | Numărul de camere | 1 cameră | Prețul pe metru pătrat | 43.63 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Apartament 1 camera decomandat, 43.63 mp, de vanzare in Iasi, zona Galata - sos.Voinesti, la numai 4,5 km de Palas si 1,5 km de Mall Miroslava, pe traseul autobuzelor 23 si 501 CTP Iasi,  zona in plin... | Stil Imobil | Agenție imobiliară",
Titlu Necunoscut,89 900 €,https://www.storia.ro/ro/oferta/apartament-2-camere-55-mp-de-vanzare-in-iasi-valea-lupului-intabulat-IDFS34,"Adăugat acum 2 zile | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | ... | 1 |  /  | 15 | 89 900 € | 1653 €/m² | Apartament 2 camere, 55 mp de vanzare in Iasi Valea Lupului, intabulat | Centru, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 54.4 m² | Etaj | parter | Vezi descrierea anunțului | Apartament de vanzare in Iasi, Valea Lupului, 2 camere, 54,40 mp, complex rezidential finalizat si intabulat, situat la 700 m in spate la Casa Auto Iasi, reprezentanta Dacia.
Apartamentul propus spre... | Stil Imobil | Agenție imobiliară",
Titlu Necunoscut,89 500 €,https://www.storia.ro/ro/oferta/apartament-2-camere-decomandat-fara-risc-tatarasi-IDFS31,"Adăugat acum 2 zile | ... | ... | ... | ... | ... | ... | 1 |  /  | 9 | 89 500 € | 1570 €/m² | Apartament 2 Camere Decomandat Fara Risc Tatarasi | Tatarasi Sud, Iasi, Iasi | Numărul de camere | 2 camere | Prețul pe metru pătrat | 57 m² | Etaj | 4 etajul | Vezi descrierea anunțului | Se vinde apartament cu 2 camere in Tatarasi langa Gradinita 13. Este pe strada Ciurchi si NU prezinta risc seismic.Are o suprafata de 57 mp totali,  avand 2 balcoane.Blocul este construit in anii 1969... | IDEAL HOME | Agenție imobiliară",
Titlu Necunoscut,120 000 €,https://www.storia.ro/ro/oferta/mutare-imediata-3-camere-cartierul-visoianu-IDFS2c,"Adăugat acum 2 zile | ... | ... | ... | ... | ... | ... | ... | 1 |  /  | 10 | 120 000 € | 1690 €/m² | Mutare imediata 3 camere Cartierul Visoianu | Ciurea, Iasi | Numărul de camere | 3 camere | Prețul pe metru pătrat | 71 m² | Etaj | 3 etajul | Vezi descrierea anunțului | O casa poate fi o alegere facuta pentru toata viata! Noi iti oferim acest apartament, pe care il consideram o alegere potrivita pentru tine si familia ta!Cartierul Visoianu este amplasat la doar catev... | Cartierul Visoianu | Agenție imobiliară",
